Cluster_Number,Node_Index,Node_Latitude,Node_Longitude,Distance
2600,6549,41.2508,-72.7934,0.0
2601,651,41.292302,-71.974051,0.0
2602,8599,40.7389,-73.9572,0.0028012586456803
2603,302,41.055466,-73.356551,0.0
2604,424,41.215213,-72.71499,0.0
2605,11068,36.15075,-76.73759,0.0
2606,2336,43.954566,-69.576692,0.3293204137310658
2607,2222,43.866011,-69.166614,1.926497372199744
2608,8865,40.6679,-73.2348,0.0035066593789546
2609,3982,40.887134,-73.929018,0.0
2610,6652,41.30967,-72.03008,0.0
2611,4800,39.168941,-74.074212,0.3402370019967163
2612,7146,41.284,-72.0794,0.0025229627920356
2613,8814,40.7008,-73.147,0.0041146764757337
2614,4053,40.925973,-73.285958,0.0
2615,9693,40.93255,-73.43282,0.0
2616,11012,36.31631,-75.97104,0.0
2617,7109,41.2822,-71.6581,0.0
2618,4089,40.941742,-73.154721,0.0
2619,11887,44.4647,-67.9158,0.4493285501229102
2620,4928,39.609539,-74.190543,0.0
2621,7002,41.55441,-71.06496,0.3578730399201858
2622,10669,36.935,-76.4005,0.0
2623,316,41.105075,-73.294559,0.0
2624,9996,40.64676,-73.49471,0.009547531749097
2625,10863,37.74971,-76.29156,0.0
2626,9946,40.63767,-73.55714,0.0
2627,8929,40.7644,-72.8072,0.0
2628,7465,41.19524,-73.95649,0.1099753366311038
2629,7488,41.07292,-73.38973,0.0
2630,3482,40.407806,-73.956261,0.0095141920193575
2631,6666,41.3371,-71.97576,0.0
2632,701,41.309503,-72.082632,0.0
2633,8755,40.62157,-73.5891,0.5781036528220925
2634,998,41.454226,-70.481834,0.0002736810552409
2635,4497,41.185367,-72.166692,0.0
2636,3340,41.2183,-73.9633,0.5589337940247394
2637,4424,41.103989,-72.085691,0.0
2638,6473,41.07713,-73.36112,0.0
2639,335,41.137452,-71.613895,0.0
2640,421,41.213248,-72.942867,0.0106167485724156
2641,9281,39.38036,-75.94765,0.3065240164976054
2642,8712,40.61741,-73.70554,0.0025807512358579
2643,3952,40.862729,-73.945432,0.1242963804425141
2644,6559,41.25022,-72.76665,0.0
2645,9709,40.91875,-73.26188,0.0
2646,904,41.420639,-69.989289,0.0096596929557831
2647,924,41.430772,-70.840798,0.0
2648,8841,40.6865,-73.1523,0.0031756889016371
2649,338,41.141785,-73.096996,0.0
2650,5303,38.11752,-74.820227,0.8320530174767956
2651,3809,40.73127,-72.839624,0.0
2652,795,41.3556,-70.855602,1.5147989946387292
2653,9134,40.86135,-73.68816,0.0
2654,593,41.271674,-70.390511,0.0224054061519726
2655,9130,40.88196,-73.51475,0.0668850226134363
2656,5421,37.815812,-76.297693,0.0
2657,630,41.285769,-70.490363,1.5345191224224737
2658,11101,36.50482,-76.07479,0.2391852253542891
2659,1923,43.318188,-70.541028,0.0882498603788678
2660,8639,40.60579,-73.88129,0.0
2661,442,41.221623,-69.9735,0.0
2662,755,41.332557,-71.684281,0.0
2663,635,41.287975,-72.126691,0.0
2664,319,41.10722,-73.259022,0.0
2665,349,41.162772,-71.619323,0.0
2666,6487,41.0781,-73.3843,0.0
2667,7707,41.57637,-71.28782,0.0073738698793177
2668,449,41.222593,-71.553585,0.0025562117478717
2669,5644,37.289892,-75.327885,5.467340901898401
2670,1505,41.77198,-70.467216,0.0057727557110972
2671,9183,40.8463,-73.8065,0.0
2672,9679,40.90954,-73.59512,0.0
2673,9647,40.792665,-73.893576,0.0
2674,1006,41.456691,-71.179612,0.0957121627916134
2675,1005,41.456672,-71.201921,0.0052319831906665
2676,1651,42.088945,-70.202187,0.0
2677,1328,41.560363,-70.085471,0.0
2678,1488,41.75339,-70.272451,0.7360736543830587
2679,1341,41.565202,-70.295385,0.0190203670850493
2680,339,41.14388,-71.579751,0.0059418339971678
2681,643,41.289406,-72.170995,0.0
2682,9289,39.85825,-75.30667,0.0
2683,6724,41.36923,-71.64739,0.0075980648120997
2684,8601,40.7243,-73.9267,0.0008154293347673
2685,6118,42.12,-69.63,0.0
2686,7495,41.23124,-72.98321,0.0
2687,10470,38.99704,-74.9619,0.2391263525677355
2688,6680,41.32635,-71.92196,0.0003605926545214
2689,8567,40.6937,-74.0635,0.0
2690,5088,38.141708,-75.97803,0.7436104900658678
2691,8934,40.7507,-72.8213,0.0
2692,6644,41.3015,-72.1043,0.0
2693,3909,40.824491,-73.785933,0.0332806852777309
2694,8668,40.6478,-73.8247,0.42173513772531
2695,5856,43.75,-69.25,0.2321587408417692
2696,8418,40.5127,-74.2555,1.4598042862262262
2697,4482,41.152943,-73.88641,0.0011593626601625
2698,5858,43.67,-69.42,0.7877746244763782
2699,101,41.914479,-70.04038,0.0024512255735666
2700,862,41.398416,-72.096105,0.0015063218632011
2701,8878,40.6617,-73.3102,0.2389417586153581
2702,4050,40.92459,-73.424149,0.0
2703,412,41.210038,-71.586836,0.0
2704,4431,41.106198,-71.914426,0.0
2705,7106,41.1645,-71.8981,0.0
2706,3346,40.9033,-73.9167,2.3334523780533608e-05
2707,9516,39.81217,-74.15024,0.0
2708,6696,41.35785,-71.83756,0.0
2709,7951,42.96759,-70.62538,0.4883648958562564
2710,10736,37.4782,-76.2576,2.684271754126246
2711,4876,39.424983,-73.842099,0.0
2712,6246,39.761667,-74.111667,0.7570208375534483
2713,10067,40.92406,-72.23549,0.0
2714,9653,40.81206,-73.84416,0.028210015951787
2715,11728,43.77711,-70.10035,0.74692478943348
2716,246,41.188765,-73.075852,0.0004480259479088
2717,751,41.329572,-69.976233,0.0
2718,8551,40.8267,-74.0354,0.043200723373572
2719,1231,41.528213,-70.427852,0.0182191324659655
2720,3381,40.676,-73.275,0.0092529346696052
2721,3684,40.61368,-73.332064,0.0
2722,1625,42.042246,-70.624905,1.268963788032673
2723,8907,40.7653,-72.7545,0.0
2724,500,41.237271,-70.134319,0.7127492940891073
2725,9118,40.90247,-73.6313,0.0
2726,365,41.176504,-72.164842,0.0
2727,2909,44.351531,-68.310306,1.3285132232327368
2728,6635,41.3088,-72.1891,0.0
2729,1657,42.099111,-70.635173,0.0
2730,5932,40.92,-71.83,0.0
2731,4930,39.615617,-74.182174,0.0032123154032555
2732,567,41.25778,-70.839705,1.4306947360673945
2733,1522,41.80645,-70.111791,0.0158996234310752
2734,6683,41.33245,-71.90903,0.0
2735,680,41.301091,-72.144578,0.0
2736,4902,39.510549,-73.844282,0.0090570587242124
2737,1413,41.608051,-70.19815,0.0
2738,640,41.28893,-71.995754,0.0
2739,8584,40.7248,-73.9684,0.0
2740,8585,40.74424,-73.96551,0.720146859348893
2741,9613,40.69313,-74.01363,0.0722713063680239
2742,7241,41.71668,-70.29408,0.1502302993816096
2743,12428,43.99485,-69.06192,0.0
2744,6631,41.35048,-72.1882,0.0
2745,7281,42.1527,-70.718,1.4041242651118468
2746,8580,40.6986,-74.0189,0.0012076662526468
2747,10995,37.9872,-75.3874,0.5963781085202781
2748,1334,41.563283,-70.222837,0.0
2749,1185,41.515129,-70.478646,0.0
2750,4874,39.412658,-73.839949,0.0
2751,8920,40.7361,-72.8912,0.0
2752,1996,43.662492,-70.237932,0.0276322578158216
2753,10571,38.95878,-76.23042,0.0
2754,1311,41.553994,-70.256149,0.0056951047400303
2755,9192,40.8955,-73.7218,0.0
2756,2581,44.14611,-68.506097,0.0
2757,692,41.303896,-72.019199,0.0
2758,3766,40.677843,-73.012976,0.0034950890149233
2759,5889,42.25,-70.42,2.4169467307429886
2760,10883,37.9103,-76.3136,0.5614496834010162
2761,1997,43.663534,-70.222552,0.3083473748508974
2762,599,41.273195,-72.135123,0.0
2763,8622,40.6016,-74.01867,0.7363377009789396
2764,6653,41.31403,-72.02154,0.0
2765,3446,41.033413,-71.913555,0.0
2766,11321,37.267,-76.84886,0.2036891863921266
2767,674,41.299106,-72.178043,0.0
2768,328,41.119353,-73.158554,0.0
2769,5294,38.090895,-74.825709,0.0243011657384939
2770,10350,38.6548,-76.451,0.0220884482184292
2771,6714,41.26263,-72.02446,0.0
2772,6705,41.32535,-71.87808,0.2689413873541994
2773,9530,40.00987,-74.07961,0.0
2774,4945,39.691446,-73.677365,0.0
2775,5682,37.515606,-75.217285,0.0
2776,10579,38.7583,-76.22696,0.0332051949541589
2777,2341,43.956084,-69.57336,0.2418751326336931
2778,9937,40.63607,-73.56558,0.0012293775677694
2779,3395,40.5027,-73.0826,0.0
2780,1165,41.509183,-70.418969,0.0051718637356296
2781,7557,41.18374,-72.18386,0.0
2782,4109,40.950507,-73.405467,0.0
2783,6870,41.5151,-71.2178,0.1059091567724441
2784,3403,40.717,-73.031,0.0059518904559808
2785,1653,42.09085,-70.190369,0.5330534529956209
2786,485,41.234449,-72.810296,0.0
2787,10939,37.6017,-75.9383,0.0
2788,6538,41.27293,-72.91005,0.0
2789,6732,41.39472,-71.49372,0.0
2790,526,41.241644,-70.815155,0.2540068180382874
2791,2358,43.971214,-69.261738,0.0
2792,9696,40.91447,-73.37504,0.0
2793,6539,41.26496,-72.90102,0.0
2794,8851,40.62797,-73.27286,0.0147944119518086
2795,9210,40.8892,-73.4825,0.0
2796,7154,41.33454,-70.01437,0.0
2797,3823,40.748377,-73.963539,0.0007436807110626
2798,5301,38.113583,-74.716477,0.4414315913402087
2799,346,41.154186,-73.08015,0.0
2800,241,41.219372,-72.951915,0.2349012528750109
2801,2724,44.233575,-68.371007,0.0463041878427478
2802,8134,40.204,-74.7646,0.0
2803,7558,41.18846,-72.18253,0.0
2804,6275,40.786667,-72.75,0.0
2805,8107,39.7242,-75.4988,0.3055557936704299
2806,5028,40.027692,-73.756962,0.0078385445038505
2807,12069,44.0146,-69.3833,0.0412207578919633
2808,6638,41.333,-72.0859,0.0019149528225292
2809,9165,40.785,-73.8892,0.0
2810,214,41.320111,-72.081876,0.0
2811,6691,41.30573,-71.88708,0.0
2812,12531,43.70831,-70.00695,4.443079685512346
2813,7730,41.66136,-71.34084,0.0066358972644371
2814,7718,41.47517,-71.328,0.0
2815,4657,38.697782,-74.588992,1.5585468473155832
2816,1177,41.512857,-70.513928,0.00598874104048
2817,3593,40.543781,-73.831188,0.4740334693395186
2818,3621,40.571664,-73.698236,0.0
2819,8885,40.64565,-73.13753,0.0021672968314333
2820,575,41.260719,-71.98442,0.0
2821,1599,41.989763,-70.099541,0.0335406400273547
2822,3798,40.721688,-72.873377,0.0
2823,9981,40.62904,-73.53739,0.0
2824,1147,41.501257,-70.39942,0.0
2825,6231,41.458333,-70.6,0.0
2826,6132,41.4,-71.03,0.0
2827,8901,40.75291,-72.88692,0.0
2828,7352,42.28022,-71.04078,0.0062572876258864
2829,8172,39.43408,-74.72123,0.0
2830,10419,38.2793,-76.012,0.0
2831,400,41.204411,-72.997473,0.0057997129454804
2832,7077,41.4378,-71.0126,0.0
2833,6485,41.0363,-73.5171,0.0
2834,326,41.116649,-73.215029,0.0
2835,9951,40.60244,-73.58051,0.0061630065714693
2836,364,41.175864,-72.130129,0.0
2837,9635,40.87735,-73.92203,0.0
2838,4458,41.127229,-73.875076,0.0
2839,6475,41.096,-73.3587,0.022164557529987
2840,305,41.065446,-73.337203,0.0
2841,7575,41.42615,-70.92471,0.0
2842,8555,40.88743,-74.03381,0.0
2843,3329,40.85,-74.03,0.0382706352214041
2844,782,41.348125,-70.850783,1.5119612444834822
2845,11521,37.2555,-74.964,2.5119114906258595
2846,9983,40.63024,-73.54976,0.0
2847,6664,41.3249,-71.98341,0.002325147546097
2848,9675,40.85502,-73.64912,0.0
2849,432,41.21866,-71.583511,0.0
2850,4966,39.78853,-74.072365,0.0
2851,3409,40.7383,-72.8849,0.0
2852,4503,41.215029,-73.960727,0.6156495432239795
2853,5391,38.439946,-74.636,0.0788984145252682
2854,12406,44.02765,-68.86395,1.402231215851793
2855,3802,40.726516,-74.026584,0.006204412381525
2856,7727,41.64102,-71.33833,0.029213674761306
2857,1292,41.547228,-70.088512,0.0049101922378423
2858,9186,40.8197,-73.7823,0.0
2859,7489,41.0721,-73.38366,0.0
2860,3839,40.768388,-73.998656,0.1736714721726029
2861,6326,37.593333,-76.031667,0.4343504708424584
2862,11234,36.47975,-76.00127,0.0
2863,8536,40.8704,-74.1135,0.0587950359299185
2864,664,41.297052,-72.146942,0.0
2865,2178,43.834216,-68.885956,1.4324420579013142
2866,9847,40.59427,-73.64182,0.0004234407384511
2867,3609,40.563413,-73.784293,0.0471607988682255
2868,8847,40.63267,-73.30949,0.3941006094670264
2869,8718,40.61224,-73.65317,0.0052170234595814
2870,8554,40.8733,-74.0354,0.0
2871,9093,40.88606,-73.41982,0.0729400027419823
2872,11090,36.53798,-76.15054,0.4796187910413905
2873,1496,41.759142,-70.435766,0.0
2874,6489,41.13518,-73.3624,0.0
2875,1107,41.488861,-71.074626,0.0
2876,9096,40.90782,-73.44084,0.0
2877,3647,40.586707,-73.82961,0.014392203304995
2878,896,41.417531,-70.896252,0.0070674288995373
2879,1485,41.751001,-70.403205,0.0328580199385181
2880,4959,39.743998,-74.088485,0.010717728723945
2881,3462,40.201131,-73.999719,0.0
2882,410,41.208402,-72.932976,0.0
2883,824,41.372235,-70.245814,0.0043380155025077
2884,409,41.208355,-69.99186,0.0
2885,5171,38.672911,-76.187667,0.0
2886,8733,40.5987,-73.5412,0.3028214064107647
2887,394,41.198848,-73.006625,0.0
2888,3567,40.516054,-74.250147,0.0
2889,9655,40.79957,-73.75506,0.3004870375151184
2890,6871,41.4989,-71.2202,0.0
2891,10103,40.73633,-72.95561,0.0
2892,350,41.16555,-71.540801,0.0
2893,791,41.353103,-71.567537,0.0050039388041446
2894,4386,41.079015,-73.878644,0.0
2895,472,41.230932,-70.007322,0.0
2896,374,41.182865,-69.998706,2.052471821703106
2897,974,41.448109,-71.20061,0.0
2898,9948,40.63883,-73.55034,0.0045938681957606
2899,3378,40.6816,-73.3121,0.0027346439947061
2900,3945,40.855883,-73.741268,0.1449950837252767
2901,12033,44.0237,-69.2085,0.1400587605362245
2902,2535,44.124674,-68.920592,0.137662384157639
2903,800,41.35641,-70.235105,0.0
2904,5786,37.844513,-75.342399,3.3794027971042366
2905,7169,41.38936,-70.45971,0.0
2906,1020,41.460919,-70.290845,0.004365794059505
2907,11726,43.78834,-70.09702,0.0996644414247054
2908,207,41.320485,-71.896963,0.0
2909,6668,41.35002,-71.97048,0.0047065300381412
2910,425,41.215899,-72.698861,0.0
2911,7115,41.3786,-71.1334,0.0
2912,159,41.436181,-71.278306,0.0101979450272043
2913,11459,37.66297,-77.16831,0.0121421828991202
2914,3527,40.490575,-74.401602,0.0070230271171914
2915,3620,40.571218,-73.680267,0.0
2916,3796,40.717147,-73.96837,1.282603536228376
2917,9961,40.60855,-73.54622,0.0
2918,7589,41.42664,-70.93724,0.0
2919,4392,41.081547,-73.895065,0.0
2920,5674,37.473303,-75.261103,0.8269218267790288
2921,5124,39.27166,-76.229219,0.0177397441122333
2922,9145,40.9341,-73.7031,0.0
2923,3771,40.687763,-72.971799,0.0
2924,308,41.073172,-73.331238,0.0
2925,9140,40.79696,-73.77606,0.3502264796284641
2926,6832,41.7591,-71.1308,0.0
2927,10779,37.5212,-76.1423,0.0
2928,7631,41.38926,-70.03907,0.0
2929,1093,41.483672,-70.627861,0.0
2930,5911,41.17,-70.33,0.0
2931,1604,42.002923,-70.593707,0.1904234366909492
2932,4473,41.140957,-72.348202,0.0
2933,381,41.189807,-70.016407,0.0114057135791585
2934,5909,41.25,-71.42,0.0
2935,3408,40.757064,-72.890939,0.0
2936,8925,40.7273,-72.8961,0.0
2937,1118,41.490987,-71.10525,0.0058610389342612
2938,893,41.416389,-70.919931,0.0006812727060386
2939,8775,40.6497,-73.4014,0.0050251420999819
2940,9146,40.8959,-73.7772,0.0
2941,3907,40.822512,-73.711673,0.0046146054273268
2942,6527,41.31661,-72.88389,0.0
2943,12105,43.93388,-69.70427,0.0
2944,190,41.359174,-71.486431,0.0
2945,937,41.435976,-70.284702,0.0105156973272187
2946,861,41.398263,-70.050385,0.0
2947,1157,41.505814,-70.579883,0.0272213855130391
2948,6382,41.3116,-73.9774,1.443425220887031
2949,9654,40.79253,-73.7909,0.1407582598375734
2950,943,41.438025,-71.436542,0.0
2951,9112,40.908,-73.5224,0.0
2952,146,41.475624,-70.584898,0.0010245873559599
2953,4823,39.260013,-73.968149,0.0144422802908648
2954,4655,38.692495,-74.605184,2.792114302351546
2955,388,41.194268,-72.148436,0.0
2956,9197,40.8713,-73.7768,0.0
2957,4870,39.389613,-73.858639,0.0012172834928773
2958,6235,43.078333,-70.751667,0.4312930472496585
2959,1308,41.552798,-69.95298,0.1697273639971694
2960,6466,41.0589,-73.42758,0.0
2961,6495,41.13951,-73.2151,0.0
2962,9943,40.62118,-73.55396,0.0
2963,157,41.499009,-71.079282,0.0
2964,7226,41.7476,-70.2203,0.0155110526205241
2965,8890,40.6679,-73.1146,0.2642138068175034
2966,9209,40.8888,-73.6785,0.0
2967,4637,38.581506,-74.625839,0.0
2968,7713,41.51024,-71.33093,0.0047562659477384
2969,10485,38.3931,-73.794,0.0779033054497663
2970,10099,40.72364,-73.06207,0.009089726343508
2971,4839,39.312245,-73.956618,0.0
2972,10573,38.8496,-76.2536,0.4162872958340662
2973,2345,43.963039,-69.267666,3.0635783650694237
2974,9944,40.62958,-73.55936,0.0
2975,10002,40.62678,-73.50544,0.0014277606913441
2976,1762,42.458647,-70.90025,0.0618137349925746
2977,7329,42.3492,-71.0197,0.7783030617091208
2978,9478,39.59462,-74.4818,1.5800050823582206
2979,3924,40.836877,-73.779612,0.0106940061833729
2980,1530,41.823471,-70.111944,0.0
2981,6088,40.69,-72.04,0.0
2982,6477,41.11054,-73.32514,0.0
2983,6552,41.2378,-72.924,0.0
2984,6712,41.26935,-71.97425,0.0
2985,3888,40.805896,-73.984216,0.1011247351591115
2986,6109,41.3125,-72.346389,0.0
2987,3785,40.70513,-72.922838,0.0
2988,6531,41.25792,-72.81379,0.0
2989,1274,41.541049,-69.953878,0.0
2990,3412,40.7778,-72.804,0.0028779332862266
2991,3416,40.7846,-72.7484,0.0
2992,5039,40.097087,-74.027252,0.2380521558165067
2993,8880,40.64657,-73.28497,0.0017685123691942
2994,4380,41.075297,-73.885048,0.0
2995,657,41.293753,-72.092454,0.0
2996,7248,41.113,-70.653,0.0120000000000004
2997,4343,41.051661,-73.875958,0.0
2998,4393,41.083198,-71.913801,0.0
2999,9185,40.8295,-73.7924,0.1345873078814541
